Customer_ID,Recency_Days,Frequency_90D,Monetary_90D,Avg_Basket,Discount_Ratio,Return_Ratio,Web_Visits_30D,App_Sessions_30D,Review_Score,Region
36076,38,8,168885,38665,0.24,0.16,15,11,4.1,Other
36077,15,6,320699,52723,0.2,0.13,13,10,4.0,Seoul
36078,33,4,130003,35076,0.08,0.09,5,4,2.9,Metro
36079,10,19,1016015,50753,0.1,0.16,18,29,4.5,Seoul
36080,30,7,362958,54759,0.36,0.16,16,7,4.2,Seoul
36081,17,14,617811,42694,0.58,0.13,16,22,4.3,Other
36082,7,15,629144,48939,0.05,0.06,20,51,4.6,Seoul
36083,24,6,72916,27451,0.25,0.08,7,9,4.1,Metro
36084,8,10,519818,43970,0.24,0.02,24,34,4.5,Seoul
36085,6,18,1027904,55825,0.13,0.05,24,35,4.7,Metro
36086,37,0,17309,42996,0.32,0.08,18,10,4.5,Seoul
36087,63,4,44471,35702,0.34,0.11,5,7,3.7,Other
36088,13,8,287304,41522,0.69,0.05,16,9,4.8,Seoul
36089,4,10,313646,42263,0.79,0.14,20,15,4.3,Metro
36090,27,5,234032,48853,0.36,0.04,13,13,4.7,Other
36091,6,13,634997,43755,0.03,0.08,26,30,5.0,Metro
36092,4,11,620881,51290,0.12,0.16,27,27,4.8,Metro
36093,44,4,220641,44127,0.49,0.03,12,10,4.0,Seoul
36094,138,38,4948904,179655,0.44,0.59,8,89,2.0,Other
36095,7,8,517930,49177,0.18,0.3,2,10,3.6,Metro
36096,102,3,48989,18679,0.17,0.09,9,1,3.2,Metro
36097,10,12,669352,47731,0.03,0.02,21,34,4.3,Metro
36098,13,7,405436,45430,0.4,0.06,11,12,4.7,Metro
36099,17,11,397374,28584,0.41,0.06,10,7,4.1,Seoul
36100,13,17,1307359,63593,0.03,0.13,35,35,4.8,Seoul
36101,33,7,328919,57380,0.48,0.1,19,12,4.3,Seoul
36102,22,13,766227,42991,0.81,0.07,26,18,4.3,Seoul
36103,33,5,264300,48950,0.36,0.09,10,0,4.0,Other
36104,20,31,4862360,120656,0.62,0.57,24,10,1.7,Metro
36105,80,2,61789,34755,0.41,0.22,0,1,4.7,Other
36106,0,14,618355,46326,0.27,0.58,8,3,3.4,Seoul
36107,36,7,228660,32801,0.29,0.3,17,16,3.7,Other
36108,5,16,820089,50933,0.06,0.07,30,34,4.6,Seoul
36109,67,3,135424,44257,0.38,0.02,3,5,4.3,Seoul
36110,15,7,337896,36259,0.21,0.2,4,21,3.8,Metro
36111,9,7,493969,58175,0.13,0.09,20,48,4.8,Seoul
36112,86,3,108758,49146,0.08,0.09,9,3,4.4,Metro
36113,16,6,225531,41778,0.62,0.07,18,20,4.6,Metro
36114,13,9,374085,58466,0.45,0.54,10,13,4.6,Metro
36115,82,2,78165,47411,0.34,0.1,9,3,3.2,Metro
36116,28,8,450226,50799,0.38,0.09,7,11,3.8,Other
36117,48,1,28614,38721,0.25,0.01,11,4,4.3,Metro
36118,9,14,699753,42167,0.21,0.05,21,34,4.7,Seoul
36119,40,3,127932,45361,0.32,0.26,17,7,4.3,Seoul
36120,7,21,711873,56052,0.09,0.29,20,34,4.5,Seoul
36121,1,14,791778,45375,0.21,0.04,24,42,4.7,Seoul
36122,84,3,43750,28489,0.47,0.17,7,6,3.6,Other
36123,17,5,164885,46276,0.17,0.11,13,12,3.8,Metro
36124,22,8,431539,51745,0.78,0.04,16,20,4.3,Seoul
36125,2,15,894235,51595,0.21,0.01,16,34,4.6,Metro
36126,0,7,233651,50708,0.7,0.03,17,29,4.3,Other
36127,14,10,649441,57003,0.48,0.11,21,23,4.3,Metro
36128,4,20,1778334,72690,0.1,0.07,17,39,4.8,Other
36129,8,6,350210,47988,0.61,0.18,7,3,3.8,Seoul
36130,0,19,1009519,62457,0.09,0.06,9,25,4.5,Metro
36131,9,3,98240,41926,0.97,0.05,11,22,4.3,Metro
36132,37,2,56315,45049,0.41,0.2,9,17,4.6,Metro
36133,4,8,195604,26080,0.32,0.1,7,13,4.6,Seoul
36134,14,13,669474,39125,0.81,0.05,18,24,4.5,Other
36135,27,15,491123,130965,0.1,0.34,45,50,1.3,Other
36136,17,11,439255,38364,0.85,0.06,12,14,4.4,Metro
36137,19,6,252493,55585,0.39,0.22,18,13,3.7,Seoul
36138,14,2,87350,47002,0.88,0.08,8,9,3.9,Seoul
36139,14,6,257958,48080,0.69,0.06,15,14,4.3,Metro
36140,92,3,94526,33618,0.43,0.07,7,5,4.0,Metro
36141,3,13,592039,46729,0.75,0.11,23,10,4.5,Seoul
36142,8,8,326333,37349,0.66,0.11,8,12,4.3,Seoul
36143,13,20,1124096,53973,0.02,0.04,20,25,4.5,Metro
36144,31,7,328718,39314,0.5,0.09,14,7,4.3,Other
36145,0,6,199108,48030,0.29,0.07,14,4,4.0,Seoul
36146,24,7,322552,48801,0.21,0.07,9,0,4.8,Metro
36147,21,8,179561,38734,0.15,0.04,7,12,3.7,Metro
36148,22,4,138521,37386,0.5,0.17,21,19,4.6,Other
36149,21,8,327038,43777,0.4,0.56,16,20,3.7,Seoul
36150,16,11,421195,42679,0.36,0.03,4,2,4.3,Metro
36151,42,8,306972,53470,0.28,0.08,19,8,3.6,Seoul
36152,24,3,140489,55652,0.44,0.12,11,10,3.9,Other
36153,117,4,140174,31905,0.38,0.14,0,2,3.8,Seoul
36154,10,10,617061,55695,0.85,0.04,15,15,4.5,Other
36155,73,4,141739,26728,0.13,0.12,6,4,3.2,Seoul
36156,8,5,348875,80592,0.11,0.04,28,36,4.8,Metro
36157,109,4,108496,30463,0.32,0.15,8,5,3.4,Seoul
36158,7,23,1365651,47679,0.14,0.11,21,33,4.9,Seoul
36159,0,19,976945,64322,0.2,0.16,21,29,4.8,Seoul
36160,25,9,562407,53105,0.43,0.57,13,12,4.1,Metro
36161,23,13,686533,45978,0.3,0.12,15,7,3.9,Seoul
36162,22,3,190015,50999,0.49,0.11,7,3,4.4,Seoul
36163,22,11,305994,36176,0.83,0.1,13,22,3.8,Metro
36164,16,7,276415,46199,0.15,0.19,10,10,3.9,Seoul
36165,47,5,289563,49352,0.33,0.03,6,10,4.1,Seoul
36166,20,6,217031,42912,0.36,0.06,15,9,4.0,Metro
36167,47,7,238421,37581,0.17,0.05,16,19,4.1,Metro
36168,67,1,50730,32169,0.32,0.09,5,3,4.2,Metro
36169,20,11,690613,51916,0.78,0.19,20,20,4.8,Metro
36170,15,7,303501,59651,0.43,0.2,16,19,4.3,Metro
36171,2,13,486756,37386,0.27,0.37,1,2,3.9,Seoul
36172,122,2,53474,26842,0.36,0.07,6,4,4.2,Other
36173,63,3,151554,45462,0.2,0.18,10,2,3.2,Metro
36174,88,3,84903,42873,0.1,0.18,10,1,4.5,Metro
36175,81,4,15150,37606,0.44,0.12,7,4,3.7,Metro
36176,5,6,250169,42196,0.45,0.44,15,10,3.7,Seoul
36177,25,9,487545,59197,0.35,0.12,8,9,4.1,Other
36178,105,2,77790,41054,0.3,0.08,6,5,3.3,Metro
36179,102,2,67251,40447,0.37,0.08,8,5,3.6,Metro
36180,54,4,114293,32132,0.48,0.2,5,0,3.2,Other
36181,0,26,1009918,42739,0.03,0.03,24,36,4.6,Seoul
36182,19,4,95878,43251,0.35,0.08,13,14,4.4,Metro
36183,15,7,498168,46567,0.27,0.2,6,8,4.9,Seoul
36184,23,8,436228,44544,0.17,0.06,13,3,4.7,Seoul
36185,20,9,331699,44832,0.79,0.08,25,20,4.5,Metro
36186,45,12,834104,43480,0.35,0.09,16,12,5.0,Metro
36187,40,7,408621,43868,0.32,0.11,10,3,4.0,Seoul
36188,16,12,366343,36872,0.46,0.14,25,10,4.2,Seoul
36189,25,3,180611,53565,0.18,0.06,11,15,4.4,Other
36190,9,9,143528,33388,0.32,0.03,7,10,4.2,Metro
36191,29,5,231620,37510,0.46,0.08,8,8,5.0,Metro
36192,7,13,824013,53049,0.31,0.03,16,37,4.6,Metro
36193,11,7,237620,33709,0.84,0.07,19,13,4.3,Other
36194,140,16,4087573,178740,0.93,0.95,54,39,1.6,Other
36195,15,9,385345,44218,0.05,0.07,22,29,4.6,Seoul
36196,118,3,89513,31851,0.36,0.08,4,4,3.7,Seoul
36197,99,14,3592539,52470,0.4,0.11,38,39,2.4,Metro
36198,4,16,836219,57058,0.08,0.09,27,31,4.9,Other
36199,77,2,54459,24656,0.38,0.19,8,5,4.2,Seoul
36200,32,6,131981,26754,0.31,0.59,18,17,3.4,Metro
36201,13,9,299148,44682,0.21,0.17,8,10,4.4,Seoul
36202,91,5,213889,39290,0.37,0.08,6,1,4.3,Seoul
36203,106,8,2983170,19373,0.21,0.81,35,78,1.6,Other
36204,13,11,408778,37178,0.89,0.09,18,7,3.8,Other
36205,10,15,1058504,55448,0.1,0.13,24,37,4.5,Seoul
36206,10,6,252114,43997,0.35,0.04,8,2,4.1,Metro
36207,54,3,84316,42514,0.21,0.02,4,5,4.4,Metro
36208,18,9,254631,44923,0.74,0.03,20,21,4.5,Seoul
36209,5,19,1261159,52539,0.05,0.03,28,27,4.9,Metro
36210,26,10,468928,46563,0.43,0.02,12,9,5.0,Seoul
36211,7,20,1610063,63736,0.06,0.08,30,30,4.8,Metro
36212,30,5,223476,41511,0.14,0.19,16,10,3.7,Metro
36213,70,2,23177,35585,0.28,0.07,7,4,4.3,Metro
36214,33,5,292433,55537,0.36,0.15,14,12,4.1,Seoul
36215,0,9,261655,35633,0.85,0.1,30,30,4.6,Seoul
36216,23,8,214384,52881,0.91,0.04,17,19,4.2,Metro
36217,10,7,279854,51203,0.18,0.07,25,7,4.6,Seoul
36218,45,0,14792,33215,0.41,0.07,15,9,3.9,Seoul
36219,10,8,263291,40545,0.62,0.24,24,20,4.1,Other
36220,61,3,84722,47958,0.38,0.02,5,1,2.9,Metro
36221,94,2,114161,39445,0.26,0.03,9,4,3.2,Metro
36222,13,9,351348,46903,0.92,0.04,15,15,4.4,Metro
36223,28,6,200272,48972,0.24,0.04,10,8,4.1,Metro
36224,12,16,1002830,50463,0.13,0.05,26,39,4.9,Metro
36225,25,6,367542,52696,0.27,0.1,5,8,4.6,Seoul
36226,6,15,912874,57615,0.11,0.08,18,35,4.9,Metro
36227,177,19,1062761,45022,0.49,0.05,31,22,1.2,Seoul
36228,13,8,379922,46338,0.8,0.12,14,17,4.8,Seoul
36229,99,3,101663,33250,0.13,0.09,7,3,3.7,Seoul
36230,53,1,31493,39189,0.22,0.08,4,8,3.8,Metro
36231,7,7,173663,38318,0.28,0.54,17,7,3.7,Metro
36232,86,3,89841,38644,0.23,0.1,10,4,4.2,Seoul
36233,9,4,179307,43068,0.23,0.04,18,8,4.1,Metro
36234,14,11,473495,53353,0.68,0.14,27,26,4.7,Metro
36235,75,1,24645,47707,0.31,0.03,8,3,4.5,Other
36236,4,18,1179557,61564,0.09,0.12,20,31,4.8,Other
36237,26,0,0,44678,0.29,0.02,6,0,4.1,Seoul
36238,15,6,241149,49649,0.29,0.09,10,11,3.7,Seoul
36239,20,7,481777,55096,0.43,0.24,8,8,4.9,Metro
36240,24,6,132710,42500,0.42,0.2,7,8,4.2,Other
36241,29,8,400074,46482,0.3,0.08,6,15,4.1,Other
36242,5,7,241695,38934,0.91,0.0,18,19,4.6,Metro
36243,13,15,626792,43134,0.15,0.07,34,28,4.4,Other
36244,20,7,274479,39095,0.22,0.23,11,10,4.7,Other
36245,15,14,709251,42743,0.71,0.25,19,22,5.0,Metro
36246,7,15,813375,49013,0.07,0.02,24,27,4.8,Metro
36247,16,2,58796,41831,0.35,0.45,9,13,3.9,Metro
36248,35,10,403789,51959,0.39,0.69,15,7,3.9,Other
36249,42,6,376104,48230,0.5,0.1,9,14,3.8,Metro
36250,84,3,120003,25459,0.4,0.17,6,4,3.5,Seoul
36251,20,8,316180,34933,0.36,0.02,13,2,3.6,Other
36252,18,7,318409,32190,0.8,0.14,21,26,4.7,Seoul
36253,101,1,28481,36650,0.18,0.2,11,3,3.3,Seoul
36254,106,3,100038,28057,0.34,0.13,8,0,3.4,Seoul
36255,34,7,393486,52476,0.21,0.46,13,7,3.1,Other
36256,23,8,386449,34525,0.31,0.53,15,12,2.9,Metro
36257,27,7,147291,49429,0.37,0.21,23,18,4.1,Seoul
36258,11,20,1110620,55431,0.11,0.1,23,34,4.7,Other
36259,74,3,148724,49669,0.3,0.03,4,1,4.5,Metro
36260,0,12,384764,42722,0.77,0.13,14,25,4.7,Seoul
36261,38,14,685358,57273,0.36,0.09,12,12,4.3,Metro
36262,4,21,1280124,60041,0.12,0.02,17,51,4.6,Other
36263,13,20,1646594,66370,0.14,0.04,21,40,5.0,Metro
36264,18,9,427384,35510,0.25,0.08,21,9,3.6,Other
36265,92,3,85204,30212,0.15,0.15,9,5,4.3,Metro
36266,8,5,249559,55500,0.23,0.04,10,14,4.0,Metro
36267,8,15,1091611,53273,0.03,0.12,26,24,4.7,Metro
36268,20,2,53283,43330,0.46,0.03,11,18,4.2,Metro
36269,9,7,460546,52468,0.08,0.07,22,41,4.6,Other
36270,8,15,1079326,48019,0.25,0.02,19,29,4.9,Seoul
36271,86,2,60233,39617,0.16,0.19,4,6,3.9,Seoul
36272,5,12,685671,49980,0.61,0.07,16,18,4.4,Seoul
36273,36,4,160968,37867,0.46,0.13,0,6,4.0,Metro
36274,5,13,716755,57640,0.1,0.06,20,35,4.6,Other
36275,7,15,596663,52623,0.18,0.06,29,30,4.6,Metro
36276,25,1,53052,41772,0.41,0.09,18,0,3.9,Metro
36277,20,9,424886,43536,0.65,0.16,15,19,4.3,Seoul
36278,33,8,265444,43961,0.44,0.14,8,11,3.8,Metro
36279,9,5,156189,40137,0.31,0.17,16,2,4.1,Metro
36280,5,13,873986,52808,0.12,0.02,26,51,4.5,Metro
36281,5,4,207502,53950,0.15,0.1,0,5,4.4,Metro
36282,19,9,323463,58189,0.75,0.11,20,16,4.7,Seoul
36283,60,2,40256,32417,0.48,0.15,6,3,3.2,Metro
36284,11,16,816537,54249,0.06,0.09,25,26,4.5,Seoul
36285,32,7,258863,41230,0.19,0.07,9,20,4.1,Metro
36286,29,5,279911,46557,0.29,0.06,13,4,3.7,Other
36287,14,7,399866,62772,0.24,0.11,11,3,4.0,Seoul
36288,12,6,150965,36729,0.18,0.36,21,18,3.9,Metro
36289,16,7,246189,45638,0.73,0.07,20,21,4.1,Metro
36290,11,5,244664,42157,0.42,0.16,8,14,4.4,Metro
36291,23,6,342683,39322,0.23,0.17,13,14,4.2,Other
36292,21,7,275329,41726,0.34,0.67,16,9,3.2,Metro
36293,7,9,702216,56951,0.41,0.48,11,20,3.7,Metro
36294,128,7,3741037,136612,0.01,0.33,14,17,3.2,Seoul
36295,6,12,735469,59413,0.05,0.09,25,38,4.6,Seoul
36296,24,9,283524,40280,0.46,0.08,16,17,3.6,Other
36297,10,8,560702,53730,0.46,0.11,5,3,5.0,Metro
36298,24,10,503237,42826,0.16,0.21,14,8,4.5,Seoul
36299,9,7,98050,38217,0.69,0.11,15,16,4.5,Seoul
36300,25,4,223583,47927,0.25,0.65,15,9,3.4,Other
36301,19,10,442932,45190,0.81,0.1,28,20,4.2,Seoul
36302,57,2,23273,22172,0.46,0.09,0,5,4.3,Seoul
36303,7,7,217747,46019,0.47,0.21,17,13,4.5,Other
36304,6,9,206806,31756,0.89,0.05,18,24,4.5,Other
36305,17,1,74065,37340,0.29,0.25,17,8,4.0,Metro
36306,1,11,409717,50490,0.02,0.05,15,30,4.8,Seoul
36307,9,4,121633,40952,0.26,0.06,12,17,4.3,Other
36308,23,2,65229,52287,0.44,0.13,10,8,4.0,Other
36309,13,13,446276,36407,0.81,0.04,19,8,4.5,Other
36310,17,8,199626,30462,0.2,0.03,15,8,4.4,Metro
36311,5,8,374347,33481,0.8,0.06,25,7,4.4,Metro
36312,41,6,133093,27588,0.23,0.13,11,8,4.4,Other
36313,5,10,290404,48899,0.31,0.45,20,7,3.9,Metro
36314,13,8,417670,42113,0.67,0.07,14,18,4.4,Metro
36315,43,14,4930473,71842,0.74,0.78,10,38,1.7,Seoul
36316,9,9,248193,39946,0.41,0.08,24,12,4.7,Other
36317,36,6,266956,41108,0.33,0.21,6,8,4.5,Seoul
36318,22,10,414656,41350,0.41,0.06,14,6,4.5,Other
36319,74,4,71755,27957,0.16,0.03,8,3,4.0,Seoul
36320,34,8,383158,43617,0.33,0.12,12,11,3.9,Other
36321,7,4,132671,41576,0.82,0.04,15,22,4.6,Seoul
36322,70,2,68620,36005,0.59,0.12,4,2,3.5,Seoul
36323,9,6,288694,39788,0.34,0.14,2,12,4.3,Other
36324,0,21,938510,48823,0.17,0.08,24,41,4.5,Seoul
36325,32,7,545514,55740,0.25,0.1,14,11,3.5,Seoul
36326,19,11,412501,50436,0.82,0.11,19,20,4.6,Seoul
36327,49,10,432726,50905,0.47,0.03,11,10,4.4,Seoul
36328,32,7,255579,42419,0.51,0.03,16,11,4.2,Metro
36329,77,2,105180,42549,0.45,0.01,5,8,3.9,Metro
36330,17,11,532161,41307,0.84,0.09,11,11,4.0,Other
36331,67,3,140293,42248,0.23,0.23,2,0,4.2,Seoul
36332,48,8,513157,46016,0.1,0.46,7,12,3.6,Seoul
36333,18,4,268858,51684,0.38,0.1,16,7,4.5,Metro
36334,79,2,46301,27354,0.22,0.26,7,4,3.7,Metro
36335,38,3,81151,20196,0.25,0.23,13,11,3.7,Metro
36336,54,0,16479,40506,0.36,0.07,6,2,3.4,Seoul
36337,105,1,21119,45598,0.3,0.09,2,3,4.0,Other
36338,10,12,312637,34982,0.79,0.14,17,23,4.4,Metro
36339,22,12,735197,52915,0.75,0.17,28,29,4.3,Seoul
36340,16,5,253291,46520,0.35,0.14,17,9,3.9,Metro
36341,30,4,223988,51212,0.38,0.14,6,5,4.1,Metro
36342,25,6,237232,48579,0.26,0.3,7,12,4.2,Metro
36343,52,7,236899,38401,0.48,0.03,12,10,4.2,Metro
36344,39,4,55233,42102,0.33,0.14,6,6,4.0,Metro
36345,7,11,363975,21388,0.77,0.1,27,13,4.5,Metro
36346,18,5,192376,48267,0.5,0.27,18,10,4.3,Seoul
36347,11,6,160304,37288,0.06,0.63,12,10,4.0,Metro
36348,31,5,171721,37788,0.16,0.05,16,4,4.8,Metro
36349,73,3,46816,35106,0.13,0.05,5,3,3.0,Other
36350,11,39,396194,44720,0.1,0.79,57,12,5.0,Metro
36351,37,10,374856,31720,0.17,0.01,14,8,4.0,Seoul
36352,33,9,486557,39700,0.5,0.42,4,6,3.2,Seoul
36353,33,4,253184,51604,0.27,0.1,8,10,4.7,Other
36354,71,3,123795,38385,0.43,0.03,10,2,3.9,Seoul
36355,14,11,527150,42269,0.8,0.26,22,14,4.3,Metro
36356,72,3,44525,39219,0.26,0.06,4,2,3.5,Metro
36357,10,11,559418,43523,0.87,0.07,24,18,4.8,Other
36358,18,4,168012,37318,0.57,0.56,11,0,3.4,Seoul
36359,1,5,171148,43508,0.62,0.06,20,6,4.0,Metro
36360,58,5,205059,49176,0.41,0.13,7,4,4.1,Seoul
36361,19,11,550924,41928,0.93,0.11,20,17,4.4,Metro
36362,13,5,251150,45569,0.22,0.09,17,9,4.5,Seoul
36363,35,7,238473,42832,0.38,0.1,13,21,3.8,Other
36364,0,12,566516,58454,0.24,0.09,28,37,4.3,Seoul
36365,21,7,341782,53240,0.36,0.2,14,12,3.9,Seoul
36366,45,0,340,51611,0.54,0.05,2,1,3.0,Metro
36367,80,2,95080,43159,0.5,0.07,6,3,3.3,Metro
36368,19,3,132558,45501,0.78,0.07,16,25,4.7,Seoul
36369,19,5,223457,45748,0.2,0.18,14,9,4.8,Metro
36370,39,7,468690,51965,0.22,0.18,15,4,4.5,Seoul
36371,33,5,180423,38587,0.32,0.03,11,8,4.4,Seoul
36372,9,16,499222,30794,0.02,0.11,20,45,4.8,Seoul
36373,17,4,147699,55486,0.53,0.5,15,10,3.5,Metro
36374,106,17,3132367,13649,0.96,0.97,37,92,4.6,Seoul
36375,23,6,245803,42775,0.88,0.09,26,20,4.1,Metro
36376,15,5,179862,45498,0.67,0.11,13,16,4.3,Metro
36377,0,13,584712,37784,0.94,0.16,23,14,4.2,Metro
36378,120,20,4545202,188547,0.06,0.69,47,88,4.0,Metro
36379,11,7,154963,31787,0.79,0.15,15,9,4.5,Seoul
36380,71,3,84258,38427,0.05,0.22,7,3,2.7,Metro
36381,13,9,356940,58024,0.31,0.18,16,7,4.1,Other
36382,6,8,158125,20439,0.32,0.04,10,14,4.0,Metro
36383,28,7,565950,44935,0.15,0.09,10,9,4.4,Seoul
36384,10,8,185657,30179,0.48,0.07,13,3,4.1,Metro
36385,25,7,324013,41676,0.81,0.09,16,26,4.0,Seoul
36386,10,9,364034,39972,0.25,0.03,20,15,4.1,Seoul
36387,12,9,369400,34814,0.69,0.07,21,22,3.9,Seoul
36388,2,20,1015253,50171,0.11,0.08,28,41,4.6,Metro
36389,12,10,660696,60490,0.26,0.53,21,12,3.3,Metro
36390,1,5,165587,36900,0.77,0.1,28,17,4.2,Seoul
36391,8,20,1006299,45790,0.16,0.11,25,29,4.7,Other
36392,12,8,334600,38531,0.39,0.16,14,8,4.9,Metro
36393,17,10,409672,50130,0.9,0.14,25,19,4.6,Metro
36394,8,19,1670762,64626,0.05,0.06,27,58,5.0,Other
36395,27,8,385400,48892,0.45,0.11,3,6,4.5,Other
36396,34,5,176908,42209,0.24,0.06,7,10,3.8,Metro
36397,21,2,93945,36792,0.22,0.03,7,12,4.8,Other
36398,18,3,126437,52906,0.74,0.08,20,17,4.2,Seoul
36399,10,4,149859,48226,0.19,0.01,15,7,3.9,Seoul
36400,11,11,429060,34109,0.64,0.08,6,13,4.2,Metro
36401,9,5,210909,49999,0.5,0.14,18,7,4.5,Seoul
36402,12,10,458614,48702,0.87,0.05,22,9,4.2,Other
36403,7,17,1094446,51473,0.08,0.0,22,39,4.7,Metro
36404,6,5,168547,36491,0.09,0.1,17,5,4.2,Metro
36405,8,5,171542,42420,0.64,0.15,25,17,3.9,Other
36406,33,10,499755,40005,0.42,0.21,20,16,4.5,Metro
36407,27,8,385721,44913,0.24,0.36,12,21,4.2,Other
36408,18,13,494713,49108,0.89,0.08,9,17,4.7,Other
36409,14,7,169278,41633,0.13,0.04,16,2,4.5,Metro
36410,14,9,430724,44489,0.83,0.13,17,18,4.6,Seoul
36411,9,19,740292,50514,0.24,0.03,27,31,5.0,Other
36412,27,6,259481,45032,0.56,0.14,2,7,3.8,Metro
36413,83,2,89963,37751,0.43,0.14,7,2,4.1,Other
36414,23,15,770989,148772,0.86,0.48,3,88,4.6,Other
36415,3,4,121760,45141,0.3,0.14,8,15,4.5,Seoul
36416,6,12,740327,55632,0.95,0.19,13,28,4.4,Other
36417,42,3,106802,38581,0.51,0.08,6,0,3.2,Metro
36418,14,10,319402,35573,0.84,0.12,17,16,4.4,Seoul
36419,40,4,193675,37838,0.46,0.05,11,7,3.9,Seoul
36420,24,6,312672,45569,0.45,0.18,9,8,4.3,Seoul
36421,9,9,259895,46708,0.67,0.13,12,13,4.3,Metro
36422,6,6,85831,44137,0.38,0.24,7,2,3.7,Other
36423,120,4,1848611,193162,0.24,0.95,60,102,2.4,Metro
36424,27,4,156803,29549,0.49,0.12,12,10,3.9,Other
36425,8,21,1433819,54611,0.05,0.01,13,37,4.7,Other
36426,0,18,997994,50237,0.04,0.07,22,40,4.9,Metro
36427,6,9,483979,51779,0.02,0.01,26,40,4.6,Seoul
36428,60,7,2079910,135056,0.8,0.64,13,92,1.7,Seoul
36429,73,2,96066,33870,0.45,0.16,5,2,3.9,Metro
36430,9,14,848445,55777,0.1,0.02,24,39,4.7,Metro
36431,14,0,30890,53745,0.42,0.06,7,4,3.8,Seoul
36432,79,6,141221,31664,0.22,0.11,5,0,4.2,Metro
36433,14,19,1106427,51624,0.05,0.04,29,43,4.5,Metro
36434,16,6,219126,51665,0.37,0.38,15,18,3.6,Metro
36435,14,4,201395,47405,0.42,0.2,9,14,4.4,Seoul
36436,66,2,82424,48364,0.52,0.15,3,2,4.3,Metro
36437,29,8,457783,48550,0.3,0.12,10,12,4.2,Other
36438,24,6,235936,33150,0.71,0.14,9,18,4.1,Metro
36439,40,11,535002,50002,0.07,0.2,16,1,4.5,Metro
36440,35,6,287855,44542,0.38,0.14,1,1,4.2,Other
36441,52,3,50468,20417,0.35,0.07,2,5,4.5,Other
36442,20,9,453781,44089,0.31,0.48,13,8,3.8,Metro
36443,24,7,467921,52778,0.49,0.05,4,7,4.3,Other
36444,42,6,187895,47510,0.21,0.02,10,19,3.9,Seoul
36445,20,12,474074,46748,0.85,0.17,11,10,4.8,Metro
36446,13,10,421498,29966,0.83,0.17,15,19,4.4,Other
36447,27,6,204755,39423,0.38,0.07,10,8,4.3,Other
36448,100,4,200319,35797,0.19,0.02,3,0,4.7,Other
36449,23,5,172616,42579,0.41,0.06,9,19,3.5,Seoul
36450,23,5,207902,37981,0.36,0.05,12,3,4.5,Seoul
36451,15,15,471999,33505,0.76,0.1,21,14,4.5,Seoul
36452,21,11,370596,33022,0.85,0.15,14,19,4.3,Other
36453,94,2,63461,35289,0.12,0.15,8,7,4.4,Metro
36454,13,8,295115,43765,0.53,0.11,14,17,4.5,Seoul
36455,25,7,170218,34226,0.4,0.08,10,13,5.0,Seoul
36456,30,8,458720,49414,0.32,0.1,20,13,4.3,Other
36457,82,4,179006,39830,0.53,0.19,10,4,4.1,Metro
36458,14,5,190573,40812,0.18,0.04,7,3,4.6,Seoul
36459,38,5,253936,49326,0.15,0.14,12,1,3.9,Seoul
36460,40,5,234542,59884,0.27,0.12,11,17,4.5,Metro
36461,19,10,438378,44482,0.86,0.09,20,17,4.7,Metro
36462,54,8,481451,52503,0.46,0.05,12,5,4.4,Seoul
36463,4,4,178352,34433,0.12,0.25,10,16,4.4,Seoul
36464,24,10,999187,59153,0.94,0.11,19,22,4.4,Other
36465,25,3,156510,38019,0.41,0.02,16,6,4.4,Other
36466,15,7,252121,48240,0.24,0.08,14,15,4.2,Metro
36467,11,12,454672,41361,0.88,0.2,27,22,4.5,Seoul
36468,32,6,373088,46863,0.26,0.12,6,9,4.1,Metro
36469,95,19,4714579,35916,0.39,0.52,57,63,3.5,Seoul
36470,39,6,364788,55027,0.41,0.07,18,14,4.0,Seoul
36471,77,2,81984,35085,0.41,0.26,8,3,4.0,Seoul
36472,25,8,270651,39805,0.4,0.12,15,14,4.8,Other
36473,15,8,364719,65382,0.36,0.58,10,0,3.6,Seoul
36474,21,6,199236,31726,0.46,0.03,10,17,4.3,Seoul
36475,14,13,669013,51566,0.09,0.18,21,42,4.5,Metro
36476,2,22,1121761,46919,0.13,0.12,19,28,4.7,Metro
36477,19,4,209819,34742,0.5,0.05,16,17,4.1,Seoul
36478,85,5,251900,49088,0.4,0.03,5,3,4.2,Metro
36479,26,13,740842,47408,0.88,0.15,23,30,4.7,Other
36480,23,9,355476,43126,0.92,0.18,13,22,4.6,Seoul
36481,39,19,3584477,199072,0.02,0.11,0,14,2.6,Other
36482,43,3,133829,36062,0.33,0.05,4,1,2.9,Metro
36483,29,4,149649,44538,0.42,0.19,13,8,4.5,Metro
36484,29,8,402194,50601,0.13,0.09,6,1,4.5,Other
36485,25,4,185641,53682,0.16,0.52,11,10,4.4,Metro
36486,43,6,157668,40065,0.47,0.12,16,9,4.3,Metro
36487,16,5,296972,46822,0.89,0.13,15,17,4.7,Metro
36488,23,3,128615,36522,0.2,0.12,14,9,4.8,Metro
36489,6,16,963488,45770,0.22,0.05,12,52,4.4,Other
36490,28,10,508118,44354,0.24,0.74,12,18,3.6,Other
36491,11,3,83345,43006,0.66,0.17,22,14,4.5,Seoul
36492,36,6,370383,49022,0.31,0.23,12,18,4.0,Metro
36493,14,4,130327,31152,0.43,0.0,15,17,4.0,Metro
