Customer_ID,Recency_Days,Frequency_90D,Monetary_90D,Avg_Basket,Discount_Ratio,Return_Ratio,Web_Visits_30D,App_Sessions_30D,Review_Score,Region,Cluster
36904,13,9,376826,48664,0.86,0.14,21,19,4.8,Seoul,0
36905,85,2,74385,40372,0.31,0.01,7,4,4.0,Seoul,0
36906,6,6,337626,51427,0.27,0.27,13,8,4.4,Metro,0
36907,36,5,190172,49315,0.32,0.04,11,5,4.7,Metro,0
36908,32,6,320151,43269,0.42,0.13,5,9,4.2,Seoul,0
36909,24,6,281491,38392,0.53,0.69,15,11,4.9,Metro,0
36910,76,1,20042,26670,0.19,0.13,7,2,4.1,Seoul,0
36911,32,9,443467,37318,0.26,0.03,12,6,4.5,Seoul,0
36912,27,4,146826,43420,0.28,0.06,16,12,4.1,Seoul,0
36913,26,2,52645,29731,0.4,0.12,5,7,4.6,Metro,0
36914,26,3,121649,52749,0.17,0.11,13,16,4.8,Seoul,0
36915,29,4,92584,39083,0.42,0.1,14,6,4.1,Metro,0
36916,27,3,124346,39637,0.54,0.11,6,9,4.0,Other,0
36917,27,6,243916,46652,0.73,0.04,21,24,4.7,Metro,0
36918,14,6,109130,26948,0.49,0.06,9,12,4.0,Metro,0
36919,3,13,498738,35234,0.77,0.07,13,16,4.6,Seoul,0
36920,0,10,325690,33916,0.36,0.12,8,10,4.4,Metro,0
36921,50,8,544979,66953,0.3,0.13,12,7,3.8,Seoul,0
36922,17,8,310529,37559,0.35,0.09,6,14,4.4,Other,0
36923,106,4,263621,42325,0.38,0.02,12,7,3.7,Other,0
36924,23,7,301277,52521,0.28,0.19,4,8,4.3,Metro,0
36925,0,7,307715,38193,0.64,0.1,12,15,4.4,Seoul,0
36926,8,13,401191,37940,0.81,0.09,27,13,4.5,Other,0
36927,20,8,185473,30495,0.85,0.07,22,30,4.9,Metro,0
36928,14,6,331676,48650,0.2,0.6,12,28,2.8,Other,0
36929,15,9,442808,47337,0.86,0.14,18,27,4.5,Metro,0
36930,12,5,223510,64841,0.33,0.51,15,16,3.0,Seoul,0
36931,6,14,472369,47599,0.85,0.06,21,16,4.1,Seoul,0
36932,38,3,56343,31675,0.34,0.06,14,15,4.4,Seoul,0
36933,29,12,470465,31082,0.31,0.19,17,10,4.2,Metro,0
36934,8,5,124656,42913,0.57,0.09,10,13,4.5,Seoul,0
36935,11,8,356851,43662,0.47,0.16,2,12,3.9,Seoul,0
36936,36,0,20926,37660,0.15,0.08,6,2,3.2,Other,0
36937,99,31,738406,178380,0.6,0.97,79,91,2.4,Metro,-1
36938,32,6,254303,43029,0.44,0.13,9,19,4.5,Metro,0
36939,1,7,398729,61288,0.21,0.12,30,26,4.6,Seoul,0
36940,9,5,110067,39672,0.87,0.1,16,25,4.8,Other,0
36941,19,6,265349,36098,0.41,0.06,13,2,3.7,Metro,0
36942,86,1,20993,27115,0.3,0.02,4,4,4.5,Other,0
36943,25,5,324622,53997,0.3,0.12,8,15,4.3,Seoul,0
36944,25,2,99512,61174,0.24,0.18,13,8,3.8,Metro,0
36945,83,3,75191,41545,0.25,0.19,8,3,3.7,Seoul,0
36946,28,6,452701,52483,0.28,0.09,8,10,4.6,Metro,0
36947,30,9,237493,30778,0.19,0.12,18,7,3.9,Seoul,0
36948,20,11,472918,47085,0.26,0.04,4,15,3.9,Other,0
36949,33,10,448405,37832,0.04,0.37,11,6,4.5,Metro,0
36950,32,9,264430,37827,0.32,0.17,9,4,4.4,Other,0
36951,35,10,627269,49446,0.64,0.03,13,17,4.5,Metro,0
36952,0,8,223317,37784,0.3,0.54,10,13,3.2,Other,0
36953,2,18,1143378,60389,0.19,0.04,28,21,4.8,Metro,0
36954,34,11,514161,44026,0.28,0.04,5,17,3.8,Metro,0
36955,0,35,458341,9010,0.73,0.25,27,48,1.1,Metro,-1
36956,82,3,116697,44533,0.27,0.04,0,2,4.8,Other,0
36957,5,6,192186,41803,0.83,0.14,17,15,4.2,Seoul,0
36958,20,7,370812,43469,0.4,0.23,9,4,4.5,Metro,0
36959,117,2,112600,36655,0.27,0.14,2,1,4.7,Metro,0
36960,26,11,517740,45646,0.19,0.69,20,8,3.8,Seoul,0
36961,74,4,114557,37359,0.53,0.05,10,4,3.6,Seoul,0
36962,5,8,354772,42803,0.8,0.1,18,17,4.4,Seoul,0
36963,24,3,93138,34949,0.11,0.04,13,8,4.1,Metro,0
36964,78,3,130721,49884,0.56,0.03,9,1,3.8,Metro,0
36965,11,12,978623,62175,0.1,0.04,12,38,4.4,Metro,0
36966,15,7,223037,33887,0.39,0.04,9,8,3.7,Metro,0
36967,27,5,178136,40488,0.23,0.37,18,15,4.3,Seoul,0
36968,25,9,472824,43711,0.79,0.16,23,12,4.3,Seoul,0
36969,15,6,217212,41275,0.49,0.04,12,18,5.0,Seoul,0
36970,31,5,192470,46746,0.47,0.25,10,13,4.0,Other,0
36971,39,0,0,50998,0.23,0.03,10,9,3.9,Other,0
36972,77,2,45189,31734,0.3,0.01,7,3,3.5,Other,0
36973,13,17,445539,32567,0.69,0.08,11,7,3.6,Metro,0
36974,26,3,176868,48514,0.16,0.43,10,23,3.0,Other,0
36975,25,1,34769,41420,0.22,0.13,11,4,4.0,Other,0
36976,5,19,928443,49581,0.06,0.02,30,42,5.0,Other,0
36977,19,8,274577,44595,0.26,0.2,15,13,3.9,Metro,0
36978,26,6,266227,45419,0.7,0.09,13,15,4.5,Other,0
36979,31,4,296958,51280,0.33,0.25,12,14,4.6,Other,0
36980,37,9,231847,40747,0.13,0.05,11,3,4.9,Metro,0
36981,29,6,242954,50235,0.23,0.5,10,18,3.6,Other,0
36982,23,12,839389,60282,0.65,0.6,11,14,3.6,Seoul,0
36983,8,5,168559,33771,0.82,0.1,12,15,5.0,Metro,0
36984,16,6,168710,46890,0.2,0.08,16,9,4.4,Seoul,0
36985,17,6,237570,46770,0.92,0.15,22,21,4.5,Metro,0
36986,26,2,74874,44956,0.22,0.18,22,14,4.3,Seoul,0
36987,29,2,134486,40127,0.32,0.05,9,8,4.2,Metro,0
36988,2,13,778293,50492,0.03,0.17,28,37,4.5,Seoul,0
36989,159,19,1285579,96013,0.04,0.88,32,71,3.6,Metro,-1
36990,9,17,1388606,66550,0.03,0.01,22,39,4.8,Seoul,0
36991,5,25,2026737,68551,0.15,0.05,30,23,5.0,Other,0
36992,16,10,269506,34546,0.81,0.06,17,22,5.0,Metro,0
36993,27,7,270094,42624,0.37,0.52,6,8,3.9,Seoul,0
36994,22,4,104318,31570,0.57,0.14,13,10,4.9,Metro,0
36995,31,4,117162,34489,0.38,0.15,8,15,4.6,Metro,0
36996,5,6,323809,52359,0.41,0.08,15,10,4.9,Metro,0
36997,29,7,213472,28458,0.62,0.13,18,0,3.6,Metro,0
36998,36,0,2233,33726,0.35,0.06,9,8,3.2,Metro,0
36999,47,7,392902,58983,0.67,0.14,5,16,4.8,Metro,0
37000,32,7,266005,36910,0.22,0.12,14,12,4.5,Seoul,0
37001,25,8,275804,27080,0.28,0.16,4,2,4.7,Metro,0
37002,18,9,343512,36968,0.25,0.44,13,16,3.5,Other,0
37003,10,9,219769,38127,0.11,0.11,9,15,4.9,Other,0
37004,21,4,69247,22716,0.27,0.06,12,6,3.9,Other,0
37005,29,1,29208,27642,0.47,0.16,15,14,4.3,Seoul,0
37006,77,0,16848,43125,0.44,0.08,3,0,4.0,Other,0
37007,26,4,171390,43894,0.3,0.08,7,3,3.8,Metro,0
37008,2,19,1001770,61350,0.07,0.09,10,37,4.6,Metro,0
37009,15,17,1006428,57648,0.12,0.07,25,46,4.5,Other,0
37010,10,6,235119,28909,0.2,0.11,6,13,4.8,Metro,0
37011,7,17,1473071,65683,0.14,0.09,29,36,4.5,Other,0
37012,0,6,184933,46508,0.32,0.56,12,15,4.1,Seoul,0
37013,13,9,404031,52953,0.1,0.04,21,25,4.5,Metro,0
37014,28,5,171069,29366,0.27,0.09,8,11,3.8,Metro,0
37015,20,10,350514,32899,0.7,0.14,13,17,4.4,Metro,0
37016,13,6,127090,37093,0.38,0.6,17,15,3.1,Other,0
37017,95,6,233181,41379,0.15,0.18,11,3,3.9,Metro,0
37018,11,12,528904,51872,0.01,0.05,26,32,4.8,Seoul,0
37019,5,6,349125,53968,0.11,0.07,23,39,4.7,Other,0
37020,15,8,322625,43487,0.32,0.07,13,5,3.5,Metro,0
37021,16,10,577264,45572,0.4,0.44,13,15,3.8,Seoul,0
37022,15,6,291914,39116,0.4,0.47,5,11,2.7,Seoul,0
37023,16,7,204313,41804,0.82,0.05,17,12,4.5,Seoul,0
37024,85,3,86800,36057,0.31,0.04,3,0,4.2,Metro,0
37025,5,23,1650508,47170,0.16,0.04,17,49,4.8,Other,0
37026,18,3,139970,43657,0.54,0.15,5,10,3.8,Metro,0
37027,36,10,722395,47478,0.22,0.03,24,18,3.9,Seoul,0
37028,21,9,300643,41646,0.86,0.05,15,14,4.4,Other,0
37029,22,8,246966,45072,0.5,0.05,8,20,3.9,Other,0
37030,17,5,178406,42482,0.42,0.01,8,9,4.3,Other,0
37031,13,22,1144166,53600,0.1,0.09,17,19,4.8,Other,0
37032,18,15,576493,42726,0.74,0.06,11,28,4.4,Metro,0
37033,6,9,330247,35751,0.8,0.11,24,22,4.5,Seoul,0
37034,13,18,970450,46061,0.11,0.02,26,38,4.9,Metro,0
37035,19,10,279864,43420,0.41,0.07,17,27,4.9,Other,0
37036,13,4,183531,48127,0.12,0.09,5,15,4.5,Seoul,0
37037,0,17,1204281,63200,0.04,0.07,18,28,4.6,Metro,0
37038,16,6,314574,51162,0.21,0.09,14,2,3.7,Other,0
37039,19,9,436165,43561,0.33,0.16,9,17,4.7,Seoul,0
37040,11,9,501392,51371,0.3,0.47,11,2,2.5,Metro,0
37041,35,5,174725,47556,0.19,0.07,15,15,4.3,Other,0
37042,13,15,597264,44079,0.68,0.06,24,29,4.1,Metro,0
37043,9,10,570841,59349,0.16,0.17,13,39,4.6,Seoul,0
37044,9,7,239650,50160,0.57,0.06,11,14,4.4,Metro,0
37045,13,10,429260,57068,0.18,0.67,6,13,2.9,Metro,0
37046,25,2,61763,35003,0.14,0.48,20,9,4.6,Other,0
37047,105,4,77714,28280,0.53,0.07,7,2,3.9,Metro,0
37048,19,7,236224,43295,0.68,0.09,21,23,4.6,Metro,0
37049,25,5,92387,19452,0.53,0.36,14,18,4.7,Metro,0
37050,20,8,317884,37804,0.86,0.12,11,13,4.8,Seoul,0
37051,21,7,160916,35912,0.24,0.49,20,4,4.3,Metro,0
37052,11,7,225907,32571,0.68,0.12,30,24,3.8,Other,0
37053,91,6,229358,45789,0.08,0.24,14,3,4.3,Seoul,0
37054,85,2,55221,28094,0.32,0.11,3,0,3.9,Seoul,0
37055,7,15,1137555,66436,0.14,0.08,23,40,4.7,Metro,0
37056,93,2,149846,56226,0.19,0.16,10,4,3.8,Seoul,0
37057,39,6,283163,39037,0.28,0.12,21,7,4.3,Metro,0
37058,3,23,982472,41966,0.02,0.08,19,33,4.7,Seoul,0
37059,11,3,111214,55928,0.19,0.07,6,7,4.6,Metro,0
37060,82,1,7858,28436,0.25,0.33,9,6,3.9,Other,0
37061,12,4,142073,31288,0.68,0.17,9,23,4.0,Other,0
37062,8,17,1193325,70214,0.11,0.03,15,40,4.8,Seoul,0
37063,4,9,389821,44261,0.88,0.13,27,5,4.4,Metro,0
37064,2,14,447529,42420,0.11,0.05,22,44,4.6,Seoul,0
37065,69,2,42688,29158,0.35,0.09,4,4,4.3,Metro,0
37066,40,9,341925,37928,0.52,0.16,12,16,3.7,Other,0
37067,23,8,303792,47510,0.26,0.03,11,12,4.2,Metro,0
37068,9,7,224163,35910,0.38,0.41,16,1,3.8,Metro,0
37069,72,2,64638,40734,0.18,0.1,12,5,3.7,Seoul,0
37070,22,8,238114,45080,0.5,0.27,2,10,3.9,Seoul,0
37071,22,9,439790,37315,0.27,0.04,14,14,4.5,Other,0
37072,1,10,524822,47552,0.77,0.09,18,20,4.7,Seoul,0
37073,12,8,334874,35768,0.8,0.02,17,13,4.3,Metro,0
37074,52,4,211348,47051,0.24,0.1,10,13,4.4,Other,0
37075,19,6,182004,38868,0.5,0.03,16,10,4.5,Metro,0
37076,27,2,82373,42393,0.28,0.18,3,6,4.4,Metro,0
37077,20,10,404132,43787,0.58,0.09,21,16,4.6,Metro,0
37078,24,9,385544,42116,0.2,0.46,18,11,3.2,Seoul,0
37079,5,9,445991,45414,0.1,0.02,27,34,4.8,Metro,0
37080,20,11,472660,53250,0.3,0.63,14,4,4.0,Metro,0
37081,50,6,273143,38559,0.14,0.04,13,15,4.5,Other,0
37082,35,10,586120,38460,0.57,0.07,12,12,4.5,Seoul,0
37083,12,5,179154,35160,0.36,0.1,19,10,4.3,Seoul,0
37084,10,10,273787,40780,0.61,0.13,13,14,5.0,Metro,0
37085,13,2,33874,33952,0.23,0.04,8,3,4.0,Metro,0
37086,27,5,173032,38583,0.21,0.12,16,8,4.6,Metro,0
37087,26,8,184345,43574,0.44,0.19,14,11,3.9,Seoul,0
37088,24,5,220690,47028,0.93,0.1,22,23,4.4,Other,0
37089,13,10,399946,48063,0.87,0.06,22,14,4.3,Seoul,0
37090,13,11,233183,26137,0.87,0.11,18,10,4.5,Seoul,0
37091,107,4,71272,30208,0.19,0.13,6,4,3.5,Metro,0
37092,20,7,281392,39564,0.4,0.13,20,3,4.0,Seoul,0
37093,63,9,382010,45647,0.37,0.12,9,84,3.4,Metro,-1
37094,44,5,398907,66080,0.4,0.06,23,3,4.2,Seoul,0
37095,27,7,288476,49496,0.3,0.11,10,10,4.1,Seoul,0
37096,12,4,203271,49225,0.51,0.14,19,13,4.5,Seoul,0
37097,71,3,154307,51539,0.24,0.1,8,0,3.7,Seoul,0
37098,21,13,386804,43765,0.64,0.13,28,17,4.5,Metro,0
37099,7,5,157065,38281,0.76,0.16,21,20,4.3,Metro,0
37100,4,22,1378084,50033,0.09,0.07,22,24,4.5,Metro,0
37101,13,6,160655,38476,0.88,0.1,14,25,4.3,Seoul,0
37102,10,10,364680,42222,0.81,0.08,22,21,4.1,Other,0
37103,31,7,255224,28123,0.69,0.47,14,10,4.7,Other,0
37104,5,16,1143759,65462,0.13,0.06,16,46,4.6,Other,0
37105,10,11,324902,38474,0.46,0.12,15,22,4.6,Other,0
37106,7,9,671851,56805,0.07,0.11,25,42,4.9,Metro,0
37107,26,7,236820,45252,0.7,0.45,9,3,3.1,Metro,0
37108,26,5,226897,45607,0.2,0.16,16,5,4.6,Other,0
37109,168,34,2794641,87253,0.12,0.94,27,80,3.5,Metro,-1
37110,3,12,793681,53049,0.13,0.01,28,40,4.5,Other,0
37111,3,6,236457,31600,0.32,0.41,15,2,2.8,Metro,0
37112,51,6,286398,74578,0.24,0.12,9,16,3.4,Seoul,0
37113,32,5,156343,46042,0.52,0.04,25,13,4.2,Seoul,0
37114,57,9,636091,61957,0.5,0.14,13,13,4.6,Other,0
37115,34,6,283053,39377,0.45,0.08,12,3,4.4,Other,0
37116,17,4,110309,36005,0.43,0.16,7,12,3.9,Metro,0
37117,54,4,110020,40638,0.18,0.07,6,3,3.0,Metro,0
37118,40,12,428906,32591,0.22,0.1,2,8,4.4,Seoul,0
37119,13,11,386690,37045,0.71,0.2,21,23,4.2,Metro,0
37120,24,4,254397,50944,0.45,0.19,14,3,3.9,Seoul,0
37121,68,1,34157,36017,0.31,0.21,15,0,3.7,Metro,0
37122,13,11,576568,48659,0.29,0.04,35,29,4.9,Metro,0
37123,19,10,188729,47649,0.3,0.49,10,17,2.6,Seoul,0
37124,43,4,95974,34756,0.35,0.06,7,4,3.7,Metro,0
37125,21,7,222395,34719,0.86,0.2,13,24,4.0,Metro,0
37126,24,10,674026,60030,0.26,0.59,12,19,3.5,Metro,0
37127,14,9,456064,51426,0.71,0.08,18,33,4.3,Seoul,0
37128,110,3,75256,41088,0.39,0.1,2,2,3.3,Seoul,0
37129,17,3,123726,37169,0.47,0.1,16,15,3.8,Metro,0
37130,18,8,248041,42391,0.98,0.13,21,23,4.4,Metro,0
37131,170,35,2037030,165974,0.51,0.77,22,79,4.1,Seoul,-1
37132,6,4,204573,47627,0.16,0.17,0,1,3.8,Seoul,0
37133,9,15,663282,43993,0.13,0.08,31,43,4.4,Metro,0
37134,80,5,237180,50874,0.09,0.02,0,4,4.2,Seoul,0
37135,15,10,431475,57770,0.85,0.04,28,20,4.1,Metro,0
37136,26,8,342734,40061,0.22,0.21,7,23,4.5,Metro,0
37137,14,17,1081068,64061,0.07,0.07,16,51,4.4,Seoul,0
37138,24,9,557577,44598,0.73,0.06,21,15,4.3,Seoul,0
37139,43,2,88076,44364,0.24,0.14,12,0,5.0,Metro,0
37140,12,7,279822,46122,0.82,0.14,11,20,4.4,Metro,0
37141,117,3,125725,39543,0.31,0.04,0,1,4.5,Metro,0
37142,17,6,94805,31686,0.25,0.17,19,15,4.3,Seoul,0
37143,32,5,101976,21547,0.49,0.22,12,11,4.0,Metro,0
37144,6,14,691990,61389,0.1,0.06,27,34,4.4,Seoul,0
37145,17,4,207701,54565,0.09,0.04,13,14,3.7,Other,0
37146,36,2,80955,53428,0.34,0.05,6,13,3.9,Metro,0
37147,12,8,145455,34569,0.79,0.2,11,25,3.9,Metro,0
37148,21,6,141571,40778,0.42,0.11,12,15,3.7,Metro,0
37149,28,2,94275,43946,0.43,0.16,10,10,3.8,Metro,0
37150,21,5,184876,34541,0.42,0.17,20,12,3.9,Seoul,0
37151,16,7,137710,40648,0.34,0.08,2,12,4.1,Seoul,0
37152,2,0,30622,64808,0.44,0.1,16,13,3.8,Seoul,0
37153,9,7,253871,36948,0.26,0.67,18,17,3.6,Metro,0
37154,9,8,506130,59133,0.25,0.07,8,11,4.7,Seoul,0
37155,22,1,59201,45533,0.32,0.04,11,15,4.7,Seoul,0
37156,30,11,252519,25878,0.31,0.06,11,4,4.2,Metro,0
37157,47,6,262220,47708,0.39,0.03,9,13,3.4,Other,0
37158,19,8,297177,39233,0.63,0.75,9,19,3.8,Other,0
37159,19,3,141930,40473,0.75,0.05,27,11,4.2,Other,0
37160,12,11,394860,42509,0.76,0.01,15,26,4.9,Metro,0
37161,19,4,197652,40625,0.46,0.02,7,8,4.3,Other,0
37162,92,2,72468,27807,0.33,0.1,6,4,4.7,Metro,0
37163,17,7,283643,39282,0.46,0.18,4,10,4.5,Seoul,0
37164,9,4,155376,42948,0.15,0.23,24,21,3.8,Seoul,0
37165,8,6,58480,39380,0.3,0.49,15,4,3.3,Seoul,0
37166,69,4,127104,27932,0.41,0.1,8,5,3.8,Other,0
37167,35,0,0,60358,0.37,0.05,11,17,3.6,Other,0
37168,17,10,370907,37539,0.86,0.29,10,15,4.2,Seoul,0
37169,32,9,141063,44335,0.19,0.07,7,2,4.8,Metro,0
37170,5,19,1316282,65820,0.11,0.03,24,36,4.7,Seoul,0
37171,30,5,327712,51982,0.22,0.12,16,8,3.9,Seoul,0
37172,29,6,358457,46855,0.39,0.02,16,6,4.0,Metro,0
37173,21,6,308748,46573,0.17,0.02,12,13,3.8,Seoul,0
37174,41,4,247269,49024,0.23,0.17,7,16,3.9,Other,0
37175,41,2,72438,26681,0.62,0.05,10,1,3.5,Seoul,0
37176,14,16,1071757,58175,0.15,0.03,15,26,4.8,Metro,0
37177,5,20,989529,33863,0.04,0.1,24,29,5.0,Other,0
37178,11,5,202810,58151,0.38,0.39,10,11,3.3,Metro,0
37179,21,9,274572,46134,0.21,0.53,10,12,4.5,Other,0
37180,30,2,75118,38746,0.8,0.08,13,17,4.6,Seoul,0
37181,7,11,542077,44941,0.8,0.09,22,21,4.2,Seoul,0
37182,88,3,88224,32860,0.2,0.07,11,4,4.1,Seoul,0
37183,16,3,96790,39271,0.18,0.08,17,5,4.0,Other,0
37184,157,14,1310276,13555,0.6,0.28,70,22,3.4,Seoul,-1
37185,6,15,791321,45043,0.06,0.08,34,26,4.9,Other,0
37186,88,2,83650,39712,0.33,0.08,7,0,3.6,Seoul,0
37187,25,9,370666,45078,0.97,0.09,19,15,4.5,Metro,0
37188,11,6,182779,32641,0.79,0.13,21,21,4.2,Seoul,0
37189,23,6,307355,43986,0.71,0.14,18,11,3.8,Metro,0
37190,19,8,220313,30823,0.22,0.1,8,9,4.1,Other,0
37191,13,7,368217,57397,0.3,0.17,7,11,3.7,Metro,0
37192,19,7,161093,45871,0.51,0.16,12,23,4.3,Other,0
37193,23,6,88232,29321,0.45,0.0,7,7,3.2,Seoul,0
37194,74,2,53845,47013,0.27,0.09,7,6,3.9,Metro,0
37195,16,9,332103,45637,0.3,0.06,6,11,4.3,Seoul,0
37196,32,8,533640,52840,0.43,0.42,20,14,3.5,Seoul,0
37197,10,28,1534027,58719,0.12,0.09,29,36,4.9,Metro,0
37198,17,6,359854,59368,0.34,0.19,16,14,3.9,Seoul,0
37199,11,9,512122,46146,0.47,0.07,9,13,3.7,Metro,0
37200,13,10,530443,48453,0.18,0.02,24,7,4.2,Seoul,0
37201,83,2,38636,21413,0.08,0.08,11,1,3.6,Metro,0
37202,130,32,2546170,16627,0.65,0.99,1,74,1.6,Metro,-1
37203,2,14,580806,52042,0.31,0.12,16,32,4.5,Seoul,0
37204,23,8,247727,39587,0.49,0.58,17,12,3.3,Metro,0
37205,6,9,355545,48456,0.43,0.15,13,18,4.2,Other,0
37206,93,2,70417,37914,0.23,0.09,2,2,4.9,Metro,0
37207,29,7,466134,53534,0.5,0.07,13,0,4.6,Seoul,0
37208,10,12,662623,50529,0.1,0.04,22,38,4.5,Seoul,0
37209,13,7,192750,37157,0.81,0.04,14,18,4.6,Other,0
37210,15,3,206827,55263,0.36,0.04,13,0,3.2,Seoul,0
37211,44,7,126875,30143,0.25,0.01,9,8,4.2,Seoul,0
37212,36,5,277990,54857,0.41,0.16,16,12,4.0,Seoul,0
37213,26,8,398775,42464,0.24,0.03,8,5,3.8,Seoul,0
37214,32,10,414715,36205,0.35,0.11,10,22,4.5,Other,0
37215,35,6,137471,33338,0.22,0.07,16,11,4.3,Metro,0
37216,9,12,693325,46174,0.31,0.07,25,28,4.9,Other,0
37217,19,3,112071,45331,0.33,0.22,19,9,4.2,Metro,0
37218,23,8,449404,37985,0.49,0.22,22,15,3.8,Seoul,0
37219,12,14,388784,45090,0.65,0.02,19,20,4.4,Seoul,0
37220,9,10,207213,23988,0.64,0.04,12,18,4.2,Seoul,0
37221,14,15,529632,42015,0.78,0.08,23,21,4.7,Seoul,0
37222,13,10,592117,53441,0.78,0.1,13,17,4.2,Other,0
37223,38,6,204402,43696,0.21,0.03,10,2,4.5,Metro,0
37224,12,15,1001487,62581,0.08,0.02,12,34,5.0,Seoul,0
37225,39,10,432851,42987,0.2,0.12,15,17,3.5,Metro,0
37226,11,9,646483,58650,0.03,0.09,12,27,4.5,Metro,0
37227,12,17,1078328,59010,0.15,0.0,23,37,5.0,Other,0
37228,15,11,238525,23825,0.88,0.05,10,16,4.2,Other,0
37229,4,6,275534,47760,0.62,0.06,18,7,4.1,Metro,0
37230,10,11,270777,53064,0.36,0.59,15,2,3.8,Other,0
37231,14,8,340179,45811,0.76,0.11,22,26,4.3,Seoul,0
37232,23,9,206774,31933,0.88,0.06,25,11,4.3,Metro,0
37233,21,11,559229,45643,0.68,0.21,10,28,4.5,Metro,0
37234,40,1,32780,41686,0.25,0.1,4,1,3.8,Other,0
37235,16,6,105910,45640,0.21,0.04,3,4,4.6,Seoul,0
37236,53,6,390801,50183,0.14,0.08,20,4,3.8,Other,0
37237,78,3,44070,15536,0.28,0.07,9,0,3.9,Metro,0
37238,9,6,403742,53608,0.38,0.1,11,11,4.1,Metro,0
37239,75,3,87124,41628,0.34,0.26,9,1,4.3,Seoul,0
37240,0,7,521234,53417,0.31,0.08,16,7,4.7,Metro,0
37241,46,1,44221,56670,0.27,0.24,15,14,4.7,Seoul,0
37242,14,9,517113,49010,0.85,0.12,25,17,4.0,Metro,0
37243,34,4,212197,40657,0.41,0.08,14,8,4.3,Metro,0
37244,27,9,239257,36422,0.37,0.05,9,14,4.3,Other,0
37245,81,2,105661,59841,0.55,0.25,10,3,5.0,Metro,0
37246,24,5,233533,43891,0.33,0.42,8,8,3.4,Seoul,0
37247,35,4,257842,42240,0.23,0.09,8,13,4.1,Metro,0
37248,32,10,240190,33764,0.83,0.04,19,25,4.3,Seoul,0
37249,17,6,93068,38596,0.05,0.13,17,12,4.6,Other,0
37250,4,5,215012,31189,0.26,0.12,9,10,4.4,Metro,0
37251,20,4,177549,40689,0.33,0.08,9,8,4.5,Metro,0
37252,17,6,324850,49187,0.29,0.11,11,9,3.8,Seoul,0
37253,13,3,213648,53895,0.36,0.23,11,10,4.3,Metro,0
37254,18,2,108859,42154,0.2,0.14,10,14,4.1,Seoul,0
37255,18,7,555735,52731,0.36,0.09,11,11,3.9,Other,0
37256,7,8,520192,49931,0.15,0.02,23,22,4.3,Metro,0
37257,85,1,40933,44187,0.22,0.16,6,2,3.8,Metro,0
37258,72,11,2342399,54264,0.56,0.67,72,78,2.7,Seoul,-1
37259,19,10,634726,43059,0.37,0.09,13,7,4.2,Other,0
37260,4,17,732970,56410,0.14,0.07,11,36,4.8,Metro,0
37261,30,8,196055,21560,0.29,0.02,7,14,4.8,Metro,0
37262,32,8,259246,30760,0.06,0.14,6,8,4.4,Seoul,0
37263,29,9,557534,46667,0.38,0.17,15,17,4.1,Metro,0
37264,15,11,666849,44298,0.09,0.12,24,33,4.7,Seoul,0
37265,0,7,243781,26703,0.32,0.12,14,13,4.0,Metro,0
37266,1,14,685402,53961,0.08,0.06,29,36,4.7,Seoul,0
37267,10,10,469493,37049,0.73,0.04,15,24,4.2,Other,0
37268,13,6,195575,30984,0.09,0.07,10,17,4.0,Other,0
37269,28,0,0,52746,0.32,0.4,12,9,3.8,Seoul,0
37270,78,3,121882,40463,0.44,0.23,5,5,3.0,Seoul,0
37271,13,4,116107,29278,0.2,0.29,9,10,4.3,Seoul,0
37272,20,8,475151,60003,0.41,0.59,7,16,3.4,Other,0
37273,1,18,806253,34777,0.13,0.07,21,22,4.7,Metro,0
37274,13,8,278449,42183,0.69,0.15,21,24,4.5,Seoul,0
37275,39,8,253804,41108,0.3,0.19,16,13,4.2,Other,0
37276,15,7,330140,45132,0.21,0.06,6,10,4.6,Seoul,0
37277,62,5,150117,35811,0.3,0.05,8,2,3.9,Other,0
37278,2,4,126417,27611,0.58,0.16,6,7,4.0,Other,0
37279,33,5,327185,49792,0.32,0.15,8,14,4.6,Metro,0
37280,26,3,201270,43080,0.51,0.08,0,7,4.0,Seoul,0
37281,55,7,300970,31093,0.44,0.19,22,7,4.6,Other,0
37282,9,25,1119331,42455,0.02,0.06,22,40,4.5,Seoul,0
37283,4,8,303926,48844,0.67,0.1,25,18,4.5,Metro,0
37284,13,12,659779,52422,0.07,0.08,25,33,4.8,Metro,0
37285,7,4,251358,54907,0.32,0.39,17,15,3.2,Other,0
37286,18,8,195289,37217,0.36,0.45,17,22,2.6,Metro,0
37287,8,10,546445,43339,0.64,0.1,5,1,5.0,Other,0
37288,8,15,1198525,74001,0.23,0.04,25,37,4.7,Metro,0
37289,22,3,110099,36181,0.13,0.08,17,17,5.0,Metro,0
37290,11,7,279125,38212,0.78,0.15,10,11,4.1,Metro,0
37291,52,4,83803,39862,0.36,0.16,3,3,3.0,Metro,0
37292,27,12,542638,41705,0.95,0.24,16,17,4.5,Metro,0
37293,13,9,283560,36052,0.26,0.19,13,8,4.7,Other,0
37294,11,13,612378,40594,0.12,0.06,12,20,4.9,Other,0
37295,13,9,342473,31581,0.41,0.23,14,8,5.0,Other,0
37296,18,2,135572,59980,0.16,0.46,3,15,3.7,Metro,0
37297,15,3,153661,42825,0.25,0.26,20,7,3.8,Seoul,0
37298,0,13,672088,45051,0.12,0.09,17,25,5.0,Other,0
